model,clip_id,segment_id,speaker_id,condition,noise_type,snr_db,ratio_english_words,ratio_hindi_words,reference,hypothesis,wer,cer,latency_sec
whisper_small,clip_0006,318923_NhV290ew2hDJfVqc_0014,318923,clean,none,clean,0.5555555555555556,0.4444444444444444,main menu से edit और preferences पर click करें,अदेट अप्रप्रट्रन्सिस पर ख्लिक करे प्लगें ताम्मी नेगाँ प्रट्रन्सिस पर ख्लिक करे प्लगें ताम्मी नेगाँ प्रट्रन्सिस पर ख्लिक करे प्लगें ताम्मी नेगाँ प्लगें प्लगें प्लगें प्लगें प्लगें प्लगें प्लगें प्लगें प्ल,3.3333333333333335,4.065217391304348,3.1134634017944336
whisper_small,clip_0006,318923_NhV290ew2hDJfVqc_0014,318923,traffic,traffic,15,0.5555555555555556,0.4444444444444444,main menu से edit और preferences पर click करें,अदेट अप्रप्रप्रप्रवाश्वाश्वाश्वाश्वाश्वाश्वाश्वाश्वाश्वाश्वाश्वाश्वाश्वाश्वाश्वाश्वाश्वाश्वाश्वाश्वाश्वाश्वाश्वाश्वाश्वाश्वाश्वाश्वाश्वाश्वाश्वाश्वाश्व,1.0,3.260869565217391,3.0694868564605713
whisper_small,clip_0006,318923_NhV290ew2hDJfVqc_0014,318923,traffic,traffic,10,0.5555555555555556,0.4444444444444444,main menu से edit और preferences पर click करें,अदेट अप्रप्रप्रप्रप्रप्रप्रप्रप्रप्रप्रप्रप्रप्रप्रप्रप्रप्रप्रप्रप्रप्रप्रप्रप्रप्रप्रप्रप्रप्रप्रप्रप्रप्रप्रप्रप्रप्रप्रप्रप्रप्रप्रप्रप्रप्रप्रप्रप्रप्रप्रप्रप्रप्र,1.0,3.5434782608695654,3.732835531234741
whisper_small,clip_0006,318923_NhV290ew2hDJfVqc_0014,318923,traffic,traffic,5,0.5555555555555556,0.4444444444444444,main menu से edit और preferences पर click करें,अदेट अप्रखान्सिए पर ख्लिख करी प्लगें तैम नी नी प्लगें तैम नी नी प्लगें नी प्लगें नी प्लगें नी प्लगें नी प्लगें नी प्लगें नी प्लगें नी प्लगें नी प्लगें नी प्लगें नी प्लगें नी प्लगें नी प्लगें नी प्लगें नी,4.555555555555555,4.1521739130434785,3.041166067123413
whisper_small,clip_0006,318923_NhV290ew2hDJfVqc_0014,318923,babble,babble,15,0.5555555555555556,0.4444444444444444,main menu से edit और preferences पर click करें,अदेट अप्रप्रष्वाश्विष्विष्विष्विष्विष्विष्विष्विष्विष्विष्विष्विष्विष्विष्विष्विष्विष्विष्विष्विष्विष्विष्विष्विष्विष्विष्विष्विष्विष्विष्विष्विष्विष्�,1.0,3.260869565217391,3.1155598163604736
whisper_small,clip_0006,318923_NhV290ew2hDJfVqc_0014,318923,babble,babble,10,0.5555555555555556,0.4444444444444444,main menu से edit और preferences पर click करें,अदेख अ प्रप्रश्व्ष्प्र्ष्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट,1.0,3.260869565217391,7.189581394195557
whisper_small,clip_0006,318923_NhV290ew2hDJfVqc_0014,318923,babble,babble,5,0.5555555555555556,0.4444444444444444,main menu से edit और preferences पर click करें,अगिन ताम नी,1.0,0.9565217391304348,0.5623595714569092
whisper_small,clip_0006,318923_NhV290ew2hDJfVqc_0014,318923,indoor,indoor,15,0.5555555555555556,0.4444444444444444,main menu से edit और preferences पर click करें,अदेट अप्रप्रट्रन्षिस पर ख्लिख करें प्लगिन ताम्वी ज़ाएगा प्रट्रन्षिस पर ख्लिग करें प्लगिन ताम्वी ज़ाएगा प्लगिन ताम्वी ज़ाएगा प्लगिन ताम्वी ज़ाएगा प्लगिन ताम्वी ज़ाएगा प्लगिन ताम्वी ज़ाएगा,2.7777777777777777,3.717391304347826,6.298000335693359
whisper_small,clip_0006,318923_NhV290ew2hDJfVqc_0014,318923,indoor,indoor,10,0.5555555555555556,0.4444444444444444,main menu से edit और preferences पर click करें,अदेट अप्रप्रट्रन्से श्पार्ट्क्रेंगे प्लगें ताम भी नेगें ताम भी नेगें ताम भी नेगें ताम भी नेगें ताम भी नेगें ताम भी नेगें ताम भी नेगें ताम भी नेगें ताम भी नेगें ताम भी नेगें ताम भी नेगें ताम भी नेगें ताम �,4.666666666666667,4.195652173913044,6.975507974624634
whisper_small,clip_0006,318923_NhV290ew2hDJfVqc_0014,318923,indoor,indoor,5,0.5555555555555556,0.4444444444444444,main menu से edit और preferences पर click करें,अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर,5.0,3.652173913043478,6.913779258728027
whisper_small,clip_0007,957491_4xyIm2P6Xzlin341_0111,957491,clean,none,clean,0.125,0.875,टेक्स्ट कलर डायलॉग बॉक्स प्रदर्शित होता है red पर क्लिक करें और ok पर क्लिक करें,तेक्स्ट कलर नालोग बोग्ष पदशिथ होता है रेद पर क्लिक करें और उके पर क्लिक करें,0.375,0.225,2.0368783473968506
whisper_small,clip_0007,957491_4xyIm2P6Xzlin341_0111,957491,traffic,traffic,15,0.125,0.875,टेक्स्ट कलर डायलॉग बॉक्स प्रदर्शित होता है red पर क्लिक करें और ok पर क्लिक करें,तेक्स्ट कलर नालोग बोग्ष पदशित होता है रेद पर क्लिक करें और उके पर क्लिक करें,0.375,0.2125,3.5202512741088867
whisper_small,clip_0007,957491_4xyIm2P6Xzlin341_0111,957491,traffic,traffic,10,0.125,0.875,टेक्स्ट कलर डायलॉग बॉक्स प्रदर्शित होता है red पर क्लिक करें और ok पर क्लिक करें,तेक्स्ट कलर नालोग बोग्ष पड़शिथ होता है रेद पर क्लिक करें और अगे पर क्लिक करें,0.375,0.2375,2.4518015384674072
whisper_small,clip_0007,957491_4xyIm2P6Xzlin341_0111,957491,traffic,traffic,5,0.125,0.875,टेक्स्ट कलर डायलॉग बॉक्स प्रदर्शित होता है red पर क्लिक करें और ok पर क्लिक करें,अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर,2.8125,1.9375,3.069636106491089
whisper_small,clip_0007,957491_4xyIm2P6Xzlin341_0111,957491,babble,babble,15,0.125,0.875,टेक्स्ट कलर डायलॉग बॉक्स प्रदर्शित होता है red पर क्लिक करें और ok पर क्लिक करें,तेक्स्त कलर लालोग बोग्स पड़शिथ होता है रेद पर ख्लिख करें और उके पर ख्लिख करें,0.5,0.2875,1.2310333251953125
whisper_small,clip_0007,957491_4xyIm2P6Xzlin341_0111,957491,babble,babble,10,0.125,0.875,टेक्स्ट कलर डायलॉग बॉक्स प्रदर्शित होता है red पर क्लिक करें और ok पर क्लिक करें,तेक्स्त कलर नालोग बद़शिथ होता है रड पर क्लिक करें और उके पर क्लिक करें,0.375,0.275,1.0508201122283936
whisper_small,clip_0007,957491_4xyIm2P6Xzlin341_0111,957491,babble,babble,5,0.125,0.875,टेक्स्ट कलर डायलॉग बॉक्स प्रदर्शित होता है red पर क्लिक करें और ok पर क्लिक करें,तेक्स्त कलर नालो वोट्प पलशिथ होता है नेग्रोज नमबर पर ख्लिख करें और उगे पर ख्लिख करें,0.5625,0.4375,1.2799320220947266
whisper_small,clip_0007,957491_4xyIm2P6Xzlin341_0111,957491,indoor,indoor,15,0.125,0.875,टेक्स्ट कलर डायलॉग बॉक्स प्रदर्शित होता है red पर क्लिक करें और ok पर क्लिक करें,तेक्स्ट कलर नालोग बोग्ष पदषिथ होता है रेद पर क्लिक करें और उके पर क्लिक करें,0.375,0.2375,1.4445686340332031
whisper_small,clip_0007,957491_4xyIm2P6Xzlin341_0111,957491,indoor,indoor,10,0.125,0.875,टेक्स्ट कलर डायलॉग बॉक्स प्रदर्शित होता है red पर क्लिक करें और ok पर क्लिक करें,तेक्स्त कलर नालोग बोग्स पदशिथ होता है रेद पर क्लिक करें और उके पर क्लिक करें,0.375,0.225,1.4886176586151123
whisper_small,clip_0007,957491_4xyIm2P6Xzlin341_0111,957491,indoor,indoor,5,0.125,0.875,टेक्स्ट कलर डायलॉग बॉक्स प्रदर्शित होता है red पर क्लिक करें और ok पर क्लिक करें,तेक्स्ट कलर डालोग बोग्ष्ट पदर्षिथ होता है रड पर ख्लिक करें और उके पर ख्लिक करें,0.5,0.25,1.256544828414917
whisper_small,clip_0008,478254_aVTioioyNUVPGF4t_0138,478254,clean,none,clean,0.6153846153846154,0.3846153846153846,file का name type करें phosphoric acid और save button पर click करें,आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप �,4.384615384615385,2.328358208955224,3.0686657428741455
whisper_small,clip_0008,478254_aVTioioyNUVPGF4t_0138,478254,traffic,traffic,15,0.6153846153846154,0.3846153846153846,file का name type करें phosphoric acid और save button पर click करें,आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप �,4.384615384615385,2.328358208955224,3.0971906185150146
whisper_small,clip_0008,478254_aVTioioyNUVPGF4t_0138,478254,traffic,traffic,10,0.6153846153846154,0.3846153846153846,file का name type करें phosphoric acid और save button पर click करें,आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आ� आप आ,4.384615384615385,2.328358208955224,3.345822334289551
whisper_small,clip_0008,478254_aVTioioyNUVPGF4t_0138,478254,traffic,traffic,5,0.6153846153846154,0.3846153846153846,file का name type करें phosphoric acid और save button पर click करें,अपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आ�,2.923076923076923,2.5671641791044775,3.5050196647644043
whisper_small,clip_0008,478254_aVTioioyNUVPGF4t_0138,478254,babble,babble,15,0.6153846153846154,0.3846153846153846,file का name type करें phosphoric acid और save button पर click करें,अपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आ�,2.923076923076923,2.5671641791044775,3.0947697162628174
whisper_small,clip_0008,478254_aVTioioyNUVPGF4t_0138,478254,babble,babble,10,0.6153846153846154,0.3846153846153846,file का name type करें phosphoric acid और save button पर click करें,अप आप आप बड़न पर ख्लिख करें पास्फोरिक आजिट और सेव बड़न पर ख्लिख करें पास्फोरिक आजिट और सेप बड़न पर ख्लिख करें पास्फोरिक आजिट और सेप बड़न पर ख्लिख करें पास्फोरिक आजिट आप पास्फोरिक आजिट आप पास्फोरि,2.6153846153846154,2.537313432835821,3.062298059463501
whisper_small,clip_0008,478254_aVTioioyNUVPGF4t_0138,478254,babble,babble,5,0.6153846153846154,0.3846153846153846,file का name type करें phosphoric acid और save button पर click करें,अव लिए बाँचा लगा पाईज करना ताएप करें फोष्वोरें आसिट पर सेव बटन पर क्लिक करें पाईट पाईट पाईट पाईट पाईट पाईट पाईट पाईट पाईट पाईट पाईट पाईट पाईट पाईट पाईट पाईट पाईट पाईट पाईट पाई�,2.5384615384615383,2.343283582089552,3.594421148300171
whisper_small,clip_0008,478254_aVTioioyNUVPGF4t_0138,478254,indoor,indoor,15,0.6153846153846154,0.3846153846153846,file का name type करें phosphoric acid और save button पर click करें,अपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आ�,2.923076923076923,2.5671641791044775,3.224961280822754
whisper_small,clip_0008,478254_aVTioioyNUVPGF4t_0138,478254,indoor,indoor,10,0.6153846153846154,0.3846153846153846,file का name type करें phosphoric acid और save button पर click करें,"पाइस गन्नाम ताएप करे प्रस्फरिक, आसेट और सेव बतन पर क्लिक करे पाइस गन्नाम ताएप करे प्रस्फरिक, आसेट और सेव बतन पर क्लिक करे पाइस गन्नाम ताएप करे प्रस्फरिक, आसेट और सेव बतन पर क्लिक करे पाइस गन्नाम ताएप करे प्रस्फरिक, �",3.076923076923077,2.8805970149253732,3.102302312850952
whisper_small,clip_0008,478254_aVTioioyNUVPGF4t_0138,478254,indoor,indoor,5,0.6153846153846154,0.3846153846153846,file का name type करें phosphoric acid और save button पर click करें,अपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आ�,2.923076923076923,2.5671641791044775,3.1183269023895264
whisper_small,clip_0009,921151_kvxzesc5pGxL6dnk_0022,921151,clean,none,clean,0.2857142857142857,0.7142857142857143,हम अतिरिक्त plugins options देख सकते हैं,अप्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्�,1.0,3.725,3.779103994369507
whisper_small,clip_0009,921151_kvxzesc5pGxL6dnk_0022,921151,traffic,traffic,15,0.2857142857142857,0.7142857142857143,हम अतिरिक्त plugins options देख सकते हैं,अप्च्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्�,1.0,3.725,3.083916425704956
whisper_small,clip_0009,921151_kvxzesc5pGxL6dnk_0022,921151,traffic,traffic,10,0.2857142857142857,0.7142857142857143,हम अतिरिक्त plugins options देख सकते हैं,अप्छन देख सक्ते हैं येंको हम अपनी अपनी अपनी प्छन तेखाँ तेखाँ तेखाँ तेखाँ तेखाँ तेखाँ तेखाँ तेखाँ तेखाँ तेखाँ तेखाँ तेखाँ तेखाँ तेखाँ तेखाँ तेखाँ तेखाँ तेखाँ तेखाँ तेखाँ तेखाँ ते�,4.428571428571429,4.075,3.0791170597076416
whisper_small,clip_0009,921151_kvxzesc5pGxL6dnk_0022,921151,traffic,traffic,5,0.2857142857142857,0.7142857142857143,हम अतिरिक्त plugins options देख सकते हैं,अप्छिन देख सकते हैं येंको हम अपनी अपनी अपनी प्छिए तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो त,9.428571428571429,5.175,3.077171564102173
whisper_small,clip_0009,921151_kvxzesc5pGxL6dnk_0022,921151,babble,babble,15,0.2857142857142857,0.7142857142857143,हम अतिरिक्त plugins options देख सकते हैं,अप्चन देख सकते हैं यह को हम आपनी आपनी आपनी आपनी आपनी आपनी आपनी आपनी आपनी आपनी आपनी आपनी आपनी आपनी आपनी आपनी आपनी आपनी आपनी आपनी आपनी आपनी आपनी आपनी आपनी आपनी आपनी आपनी आपनी आपनी आपनी आपनी आपनी,5.571428571428571,4.6,3.7308523654937744
whisper_small,clip_0009,921151_kvxzesc5pGxL6dnk_0022,921151,babble,babble,10,0.2857142857142857,0.7142857142857143,हम अतिरिक्त plugins options देख सकते हैं,अप्च्ट्ट्टी अप्ट्टी अप्टी अप्टी अप्टी अप्टी अप्टी अप्टी अप्टी अप्टी अप्टी अप्टी अप्टी अप्टी अप्टी अप्टी अप्टी अप्टी अप्टी अप्टी अप्टी अप्टी अप्टी अप्टी अप्टी अप्टी अप्,3.857142857142857,3.975,3.0699398517608643
whisper_small,clip_0009,921151_kvxzesc5pGxL6dnk_0022,921151,babble,babble,5,0.2857142857142857,0.7142857142857143,हम अतिरिक्त plugins options देख सकते हैं,अप्छन देख सकते हैं येज़ को लगा अपनी अपनी अपनी अपनी अपनी अपनी अपनी अपनी अपनी अपनी अपनी अपनी अपनी अपनी अपनी अपनी अपनी अपनी अपनी अपनी अपनी अपनी अपनी अपनी अपनी अपनी अपनी अपनी अपनी अपनी अपनी अपन,5.571428571428571,4.525,3.0510194301605225
whisper_small,clip_0009,921151_kvxzesc5pGxL6dnk_0022,921151,indoor,indoor,15,0.2857142857142857,0.7142857142857143,हम अतिरिक्त plugins options देख सकते हैं,अप्चन देख सकते हैं इलको हम अपनी अपनी अपनी प्चन तो अपनी प्चन तो अपनी प्चन तो अपनी प्चन तो अपनी प्चन तो अपनी प्चन तो अपनी प्चन तो अपनी प्चन तो अपनी प्चन तो अपनी प्चन तो पनी प्चन तो पनी प्चन तो पनी प्चन,6.428571428571429,4.65,3.2017910480499268
whisper_small,clip_0009,921151_kvxzesc5pGxL6dnk_0022,921151,indoor,indoor,10,0.2857142857142857,0.7142857142857143,हम अतिरिक्त plugins options देख सकते हैं,अप्च्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्�,1.0,3.725,3.4761645793914795
whisper_small,clip_0009,921151_kvxzesc5pGxL6dnk_0022,921151,indoor,indoor,5,0.2857142857142857,0.7142857142857143,हम अतिरिक्त plugins options देख सकते हैं,अप्चन देख सकते हैं येंको लम अपनी अपनी अपनी प्चन तेख़ा प्चन तेख़ा प्चन तेख़ा प्चन तेख़ा प्चन तेख़ा प्चन तेख़ा प्चन तेख़ा प्चन तेख़ा प्चन तेख़ा प्चन तेख़ा प्चन तेख़ा प्चन तेख़ा प्चन ते�,5.0,4.175,3.003802537918091
whisper_small,clip_0010,161768_ZQC2TFqLsvNDq9bP_0057,161768,clean,none,clean,0.4375,0.5625,keep current format button पर click करें file ppt के रूप में सेव हो गई है,अप आप प्रट्टी प्रट्टी प्रट्टी प्रट्टी प्रट्टी प्रट्टी प्रट्टी प्रट्टी प्रट्टी प्रट्टी प्रट्टी प्रट्टी प्रट्टी प्रट्टी प्रट्टी प्रट्टी प्रट्टी प्रट्टी प्रट्टी प्रट्टी प्रट्टी प्रट्,1.5,2.1780821917808217,3.04967999458313
whisper_small,clip_0010,161768_ZQC2TFqLsvNDq9bP_0057,161768,traffic,traffic,15,0.4375,0.5625,keep current format button पर click करें file ppt के रूप में सेव हो गई है,अप आप प्रट्टी के रव प्रट्टी के रव प्रट्टी के रव प्रट्टी के रव प्रट्टी के रव प्रट्टी के रव प्रट्टी के रव प्रट्टी के रव प्रट्टी के रव प्रट्टी के रव प्रट्टी के रव प्रट्टी के रव प्रट्टी के रव प्रट्ट,2.5625,2.287671232876712,3.313870906829834
whisper_small,clip_0010,161768_ZQC2TFqLsvNDq9bP_0057,161768,traffic,traffic,10,0.4375,0.5625,keep current format button पर click करें file ppt के रूप में सेव हो गई है,अप आप पाद़ पर प्रच्टाई पाद़ पर प्रच्टाई पाद़ पाद़ पाद़ पाद़ पाद़ पाद़ पाद़ पाद़ पाद़ पाद़ पाद़ पाद़ पाद़ पाद़ पाद़ पाद़ पाद़ पाद़ पाद़ पाद़ पाद़ पाद़ पाद़ पाद़ पाद,2.0,1.9863013698630136,3.54683518409729
whisper_small,clip_0010,161768_ZQC2TFqLsvNDq9bP_0057,161768,traffic,traffic,5,0.4375,0.5625,keep current format button पर click करें file ppt के रूप में सेव हो गई है,तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो,4.6875,2.8493150684931505,3.0890920162200928
whisper_small,clip_0010,161768_ZQC2TFqLsvNDq9bP_0057,161768,babble,babble,15,0.4375,0.5625,keep current format button पर click करें file ppt के रूप में सेव हो गई है,तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो,4.6875,2.8493150684931505,5.539472818374634
whisper_small,clip_0010,161768_ZQC2TFqLsvNDq9bP_0057,161768,babble,babble,10,0.4375,0.5625,keep current format button पर click करें file ppt के रूप में सेव हो गई है,अगर तब आप बद़न पर्प्टिख करे अगर तब आप प्टिख तब आप प्टिख तब आप प्टिख तब आप प्टिख तब आप प्टिख तब आप प्टिख तब आप प्टिख तब आप प्टिख तब आप प्टिख तब आप प्टिख तब आप प्टिख तब आप �,2.6875,2.1095890410958904,3.5624918937683105
whisper_small,clip_0010,161768_ZQC2TFqLsvNDq9bP_0057,161768,babble,babble,5,0.4375,0.5625,keep current format button पर click करें file ppt के रूप में सेव हो गई है,अपने बादन पर्प्रिब करेंगें तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो त,4.3125,2.7945205479452055,3.151874303817749
whisper_small,clip_0010,161768_ZQC2TFqLsvNDq9bP_0057,161768,indoor,indoor,15,0.4375,0.5625,keep current format button पर click करें file ppt के रूप में सेव हो गई है,अप प्रच्टाई प्रच्टाई प्रच्टाई प्रच्टाई प्रच्टाई प्रच्टाई प्रच्टाई प्रच्टाई प्रच्टाई प्रच्टाई प्रच्टाई प्रच्टाई प्रच्टाई प्रच्टाई प्रच्टाई प्रच्टाई प्रच्टाई प्रच्टाई प्र�,1.25,2.0273972602739727,3.0663812160491943
whisper_small,clip_0010,161768_ZQC2TFqLsvNDq9bP_0057,161768,indoor,indoor,10,0.4375,0.5625,keep current format button पर click करें file ppt के रूप में सेव हो गई है,अप आप प्रट्टी के रुए प्रट्टी के रुए प्रट्टी के रुए प्रट्टी के रुए प्रट्टी के रुए प्रट्टी के रुए प्रट्टी के रुए प्रट्टी के रुए प्रट्टी के रुए प्रट्टी के रुए प्रट्टी के रुए प्रट्टी के रुए �,2.375,2.2054794520547945,3.4688403606414795
whisper_small,clip_0010,161768_ZQC2TFqLsvNDq9bP_0057,161768,indoor,indoor,5,0.4375,0.5625,keep current format button पर click करें file ppt के रूप में सेव हो गई है,अप आप प्रद़़ प्रद़़ प्रद़़ प्रद़़ प्रद़़ प्रद़़ प्रद़़ प्रद़़ प्रद़़ प्रद़़ प्रद़़ प्रद़़ प्रद़़ प्रद़़ प्रद़़ प्रद़़ प्रद़़ प्रद़़ प्रद़़ प्रद़़ प्रद़़ प्रद�,1.5,1.8904109589041096,3.388895034790039
whisper_small,clip_0011,834022_lHGLSlYIb1clRBRF_0052,834022,clean,none,clean,0.1764705882352941,0.8235294117647058,ध्यान दें कि notes वैसे ही फ़ॉर्मेट हो गये हैं जैसा कि master notes में निर्धारित है,दियान दे की नोट्स वैसे ही फोरमेट हो गए हैं जैसा की मास्टर नोट्स मिंड़दाएत हैं अप सीक्ष लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए �,2.411764705882353,1.8095238095238095,3.130295991897583
whisper_small,clip_0011,834022_lHGLSlYIb1clRBRF_0052,834022,traffic,traffic,15,0.1764705882352941,0.8235294117647058,ध्यान दें कि notes वैसे ही फ़ॉर्मेट हो गये हैं जैसा कि master notes में निर्धारित है,दियान दे की नोट्स वैसे ही फोरमेट हो गए हैं जैसा की मास्टर नोट्स मिंड़दाए थाए तै अप सीक्ष तो वो वो वो वो वो वो वो वो वो वो वो वो वो वो वो वो वो वो वो वो वो वो वो वो वो वो वो वो वो वो वो वो वो वो वो वो वो वो वो वो वो वो वो,3.411764705882353,2.107142857142857,3.028958559036255
whisper_small,clip_0011,834022_lHGLSlYIb1clRBRF_0052,834022,traffic,traffic,10,0.1764705882352941,0.8235294117647058,ध्यान दें कि notes वैसे ही फ़ॉर्मेट हो गये हैं जैसा कि master notes में निर्धारित है,दियान दे की लोज बसे ही फोरमेट हो गए हैं जैसा की मास्टर लोज मिंड़ाइत हैं अप सीगे लेगा,0.8823529411764706,0.5833333333333334,1.3003425598144531
whisper_small,clip_0011,834022_lHGLSlYIb1clRBRF_0052,834022,traffic,traffic,5,0.1764705882352941,0.8235294117647058,ध्यान दें कि notes वैसे ही फ़ॉर्मेट हो गये हैं जैसा कि master notes में निर्धारित है,दियान दे की नोट्स वैसे ही फोरमेट हो गए हैं जैसा की मास्टर नोट्स मिंड़दाई थाए ताए अप सीखा लिए ताए ताए ताए ताए ताए ताए ताए ताए ताए ताए ताए ताए ताए ताए ताए ताए ताए ताए ताए ताए ताए ताए ताए ताए ताए �,2.411764705882353,1.7738095238095237,3.7493789196014404
whisper_small,clip_0011,834022_lHGLSlYIb1clRBRF_0052,834022,babble,babble,15,0.1764705882352941,0.8235294117647058,ध्यान दें कि notes वैसे ही फ़ॉर्मेट हो गये हैं जैसा कि master notes में निर्धारित है,तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो,4.411764705882353,2.4523809523809526,3.08675217628479
whisper_small,clip_0011,834022_lHGLSlYIb1clRBRF_0052,834022,babble,babble,10,0.1764705882352941,0.8235294117647058,ध्यान दें कि notes वैसे ही फ़ॉर्मेट हो गये हैं जैसा कि master notes में निर्धारित है,तो जो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो,4.411764705882353,2.4523809523809526,3.0259480476379395
